Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RISK_MM,RainTomorrow
2010-04-19,Cobar,16.3,28.7,0.0,5.2,10.6,NNE,31.0,NE,NE,19.0,13.0,57.0,40.0,1023.0,1019.9,3.0,6.0,21.5,26.6,No,0.0,No
2010-04-20,Cobar,14.8,27.9,0.0,5.0,9.3,NNE,24.0,ENE,ENE,13.0,7.0,58.0,36.0,1022.5,1018.4,3.0,6.0,22.2,27.0,No,0.0,No
2010-04-21,Cobar,15.3,28.6,0.0,4.2,8.5,NE,26.0,NE,NE,17.0,9.0,61.0,32.0,1021.3,1018.2,4.0,6.0,21.1,27.9,No,0.0,No
2010-04-22,Cobar,16.2,30.2,0.0,5.4,9.5,W,59.0,NE,NNW,11.0,9.0,51.0,30.0,1022.3,1018.8,5.0,5.0,22.8,28.8,No,0.0,No
2010-04-23,Cobar,17.1,29.9,0.0,4.6,10.7,N,31.0,NNE,NNW,13.0,13.0,53.0,32.0,1021.3,1016.7,1.0,3.0,24.0,29.4,No,0.0,No
2010-04-24,Cobar,18.0,30.3,0.0,5.8,1.5,SW,46.0,NNW,WNW,20.0,20.0,49.0,30.0,1016.3,1011.8,7.0,7.0,23.7,29.3,No,8.4,Yes
2010-04-25,Cobar,14.1,20.1,8.4,4.6,8.3,SSW,39.0,SW,SW,11.0,17.0,92.0,44.0,1018.4,1019.1,6.0,3.0,15.3,19.3,Yes,0.0,No
2010-04-26,Cobar,7.6,20.8,0.0,4.0,9.3,SE,30.0,ESE,SE,9.0,7.0,57.0,30.0,1025.6,1021.5,0.0,1.0,15.7,19.8,No,0.0,No
2010-04-27,Cobar,9.6,20.5,0.0,2.8,3.9,N,17.0,ENE,WNW,6.0,7.0,70.0,34.0,1021.2,1018.7,8.0,5.0,13.0,19.4,No,0.0,No
2010-04-28,Cobar,9.9,23.2,0.0,2.2,,WSW,31.0,WSW,SW,7.0,15.0,46.0,32.0,1023.4,1020.7,0.0,1.0,17.0,22.2,No,0.0,No
2010-04-29,Cobar,8.8,22.0,0.0,3.6,10.3,SW,26.0,SE,SSW,4.0,13.0,55.0,35.0,1024.5,1021.9,0.0,1.0,17.2,21.7,No,0.0,No
2010-04-30,Cobar,9.0,21.1,0.0,3.6,9.9,SSE,24.0,SE,SSE,7.0,7.0,60.0,42.0,1026.5,1023.1,0.0,1.0,16.1,20.7,No,0.0,No
2010-05-01,Cobar,8.4,24.5,0.0,3.4,10.6,SW,19.0,E,SW,7.0,4.0,68.0,28.0,1026.3,1022.9,0.0,1.0,15.8,23.8,No,0.0,No
2010-05-02,Cobar,10.9,25.6,0.0,3.6,10.5,E,17.0,ENE,W,9.0,4.0,48.0,24.0,1025.8,1023.0,1.0,1.0,18.8,25.0,No,0.0,No
2010-05-03,Cobar,11.6,27.9,0.0,4.0,9.8,N,33.0,ENE,N,13.0,11.0,42.0,25.0,1024.5,1020.1,6.0,4.0,18.7,26.8,No,0.0,No
2010-05-04,Cobar,14.8,28.7,0.0,5.2,9.7,NNW,41.0,N,NNW,19.0,15.0,48.0,24.0,1019.9,1014.8,2.0,4.0,20.7,27.1,No,2.8,Yes
2010-05-05,Cobar,9.8,17.8,2.8,6.0,10.1,SW,44.0,SSW,SSW,20.0,19.0,57.0,32.0,1019.0,1018.5,1.0,0.0,13.1,16.9,Yes,0.0,No
2010-05-06,Cobar,6.3,18.9,0.0,4.4,10.3,SW,44.0,WSW,S,6.0,13.0,49.0,35.0,1024.6,1022.1,1.0,,13.1,18.2,No,0.0,No
2010-05-07,Cobar,8.1,20.1,0.0,3.0,10.5,SW,44.0,S,S,7.0,13.0,56.0,36.0,1024.7,1021.6,1.0,2.0,14.1,19.7,No,0.0,No
2010-05-08,Cobar,6.6,22.4,0.0,3.6,10.6,SW,44.0,S,S,6.0,13.0,57.0,34.0,1024.0,1020.4,0.0,1.0,14.7,21.7,No,0.0,No
2010-05-09,Cobar,8.8,23.9,0.0,3.2,10.5,SW,44.0,SE,SSE,6.0,6.0,60.0,31.0,1022.2,1018.0,1.0,1.0,16.7,23.4,No,0.0,No
2010-05-10,Cobar,8.6,25.5,0.0,3.2,10.4,WNW,30.0,NE,NNW,15.0,20.0,36.0,21.0,1019.4,1014.8,0.0,1.0,16.9,24.7,No,0.0,No
2010-05-11,Cobar,12.1,20.9,0.0,4.8,10.4,SW,37.0,WSW,SW,9.0,17.0,27.0,38.0,1015.6,1015.6,1.0,0.0,19.7,19.8,No,0.0,No
2010-05-12,Cobar,3.5,15.7,0.0,4.6,10.0,SSW,31.0,S,S,9.0,13.0,54.0,28.0,1023.6,1022.2,,0.0,9.3,15.2,No,0.0,No
2010-05-13,Cobar,3.0,17.7,0.0,3.0,10.5,S,26.0,S,S,9.0,11.0,57.0,30.0,1024.9,1020.8,0.0,0.0,9.5,17.2,No,0.0,No
2010-05-14,Cobar,4.1,19.8,0.0,2.8,10.3,SW,26.0,S,SSW,6.0,11.0,59.0,36.0,1021.4,1017.1,0.0,1.0,11.3,19.0,No,0.0,No
2010-05-15,Cobar,6.2,20.9,0.0,2.6,,SW,20.0,ESE,SSE,6.0,7.0,50.0,25.0,1019.5,1016.7,1.0,1.0,14.2,19.8,No,0.0,No
2010-05-16,Cobar,8.0,19.7,0.0,3.4,,ENE,22.0,E,ENE,11.0,6.0,52.0,31.0,1019.0,1016.5,6.0,8.0,13.7,19.2,No,0.0,No
2010-05-17,Cobar,12.5,21.6,0.0,2.4,3.3,SSW,24.0,SE,N,6.0,13.0,58.0,30.0,1018.0,1015.5,7.0,7.0,15.1,21.3,No,0.0,No
2010-05-18,Cobar,6.5,21.0,0.0,2.2,8.8,SSE,30.0,S,SSE,6.0,7.0,74.0,35.0,1019.3,1017.6,0.0,5.0,12.2,19.7,No,0.0,No
2010-05-19,Cobar,7.2,21.0,0.0,2.4,8.0,SE,20.0,ESE,SSE,6.0,6.0,46.0,26.0,1022.7,1020.3,1.0,1.0,14.9,20.6,No,0.0,No
2010-05-20,Cobar,10.0,19.7,0.0,3.6,1.8,E,17.0,E,SW,9.0,2.0,49.0,33.0,1021.5,1018.8,7.0,7.0,12.9,18.9,No,0.0,No
2010-05-21,Cobar,7.9,20.1,0.0,1.6,6.5,SW,30.0,SE,SSW,6.0,13.0,57.0,27.0,1020.9,1018.0,6.0,1.0,12.4,19.7,No,0.0,No
2010-05-22,Cobar,6.3,18.9,0.0,3.6,10.0,SSE,24.0,SSE,SSE,7.0,11.0,48.0,28.0,1021.6,1018.7,0.0,1.0,13.5,18.4,No,0.0,No
2010-05-23,Cobar,6.7,20.6,0.0,2.8,5.9,NNE,33.0,ENE,ENE,17.0,13.0,55.0,29.0,1020.8,1016.3,1.0,4.0,13.0,19.6,No,0.4,No
2010-05-24,Cobar,12.4,16.7,0.4,3.8,0.1,NNE,37.0,NE,ESE,13.0,11.0,58.0,96.0,1014.6,1010.9,7.0,8.0,14.7,12.6,No,9.2,Yes
2010-05-25,Cobar,12.2,20.4,9.2,0.4,2.6,WSW,50.0,N,NNE,7.0,11.0,99.0,84.0,1008.1,1002.4,8.0,8.0,14.4,17.3,Yes,4.8,Yes
2010-05-26,Cobar,10.7,18.0,4.8,1.0,3.8,SW,30.0,WSW,SW,17.0,11.0,93.0,74.0,1009.0,1009.3,8.0,7.0,13.3,15.8,Yes,0.2,No
2010-05-27,Cobar,10.3,20.7,0.2,1.0,7.8,E,22.0,S,E,6.0,9.0,89.0,55.0,1017.7,1015.6,1.0,5.0,12.4,19.1,No,0.0,No
2010-05-28,Cobar,12.1,18.6,0.0,2.4,1.5,NNE,31.0,NE,NE,11.0,17.0,84.0,57.0,1017.5,1012.2,7.0,7.0,14.3,17.6,No,3.6,Yes
2010-05-29,Cobar,11.7,15.3,3.6,2.6,1.4,NNE,48.0,NW,W,15.0,20.0,85.0,69.0,1007.7,1006.5,8.0,7.0,12.2,14.5,Yes,4.6,Yes
2010-05-30,Cobar,9.4,13.3,4.6,1.8,0.0,SW,39.0,WSW,W,19.0,11.0,98.0,83.0,,1007.9,8.0,7.0,11.2,13.2,Yes,4.0,Yes
2010-05-31,Cobar,11.0,15.1,4.0,0.6,0.2,WSW,24.0,S,SSE,9.0,7.0,92.0,81.0,1013.0,1013.5,8.0,8.0,12.3,14.5,Yes,0.2,No
2010-06-01,Cobar,8.3,18.7,0.2,0.4,4.3,NE,19.0,ESE,NNE,9.0,6.0,91.0,66.0,1019.1,1016.9,6.0,7.0,11.8,16.9,No,1.8,Yes
2010-06-02,Cobar,11.7,16.1,1.8,0.6,0.5,SE,20.0,SE,SE,7.0,7.0,79.0,75.0,1019.2,1018.3,7.0,7.0,13.3,16.0,Yes,0.0,No
2010-06-03,Cobar,8.9,19.1,0.0,1.4,4.5,SSE,26.0,S,SE,6.0,13.0,85.0,52.0,1022.4,1020.2,7.0,6.0,10.3,18.2,No,0.0,No
2010-06-04,Cobar,7.3,19.2,0.0,1.8,8.1,SSW,28.0,S,SSW,9.0,17.0,90.0,58.0,1020.5,1017.7,3.0,3.0,10.4,18.7,No,0.0,No
2010-06-05,Cobar,6.9,16.5,0.0,2.0,9.3,SSW,33.0,S,SSW,9.0,17.0,82.0,50.0,1019.9,1017.3,1.0,1.0,10.7,15.8,No,0.0,No
2010-06-06,Cobar,7.2,13.8,0.0,2.4,8.2,SW,33.0,SSW,SSW,15.0,15.0,77.0,50.0,1021.5,1021.7,6.0,2.0,9.6,13.4,No,0.0,No
2010-06-07,Cobar,2.9,13.6,0.0,2.2,3.6,NE,13.0,S,SSW,4.0,6.0,91.0,60.0,1026.0,1023.3,4.0,7.0,7.0,13.2,No,0.0,No
2010-06-08,Cobar,2.0,15.8,0.0,0.8,8.0,W,24.0,SSE,W,6.0,9.0,88.0,47.0,1024.0,1020.0,1.0,1.0,7.5,14.6,No,0.0,No
2010-06-09,Cobar,2.0,13.7,0.0,1.8,5.7,WSW,48.0,NW,WSW,17.0,20.0,70.0,52.0,1017.9,1016.9,7.0,4.0,8.1,13.1,No,0.0,No
2010-06-10,Cobar,5.2,13.1,0.0,2.0,8.8,SSW,31.0,SW,SSW,19.0,13.0,82.0,47.0,1024.9,1023.7,1.0,1.0,7.8,12.5,No,0.0,No
2010-06-11,Cobar,1.4,13.0,0.0,2.4,0.1,SW,33.0,,SSW,0.0,19.0,80.0,66.0,1025.8,1023.3,7.0,8.0,7.2,10.7,No,0.0,No
2010-06-12,Cobar,6.5,14.4,0.0,0.8,7.6,S,31.0,SSW,SW,9.0,17.0,82.0,49.0,1025.7,1024.7,6.0,3.0,9.0,14.1,No,0.0,No
2010-06-13,Cobar,2.3,14.7,0.0,2.0,8.8,S,20.0,S,SE,7.0,9.0,79.0,34.0,1029.9,1027.4,1.0,1.0,6.2,14.3,No,0.0,No
2010-06-14,Cobar,3.6,19.1,0.0,2.6,9.6,ENE,22.0,E,ENE,13.0,11.0,70.0,31.0,1031.9,1028.7,1.0,3.0,9.0,18.1,No,0.0,No
2010-06-15,Cobar,6.5,20.4,0.0,1.4,7.8,NE,28.0,NE,NNE,13.0,11.0,70.0,44.0,1029.8,1026.6,1.0,7.0,12.2,19.5,No,0.0,No
2010-06-16,Cobar,8.3,19.4,0.0,2.6,3.2,NNE,35.0,NE,NNE,15.0,17.0,68.0,47.0,1026.4,1021.5,7.0,7.0,11.2,18.8,No,5.6,Yes
2010-06-17,Cobar,11.2,19.3,5.6,3.2,4.2,WNW,41.0,NW,WNW,7.0,20.0,97.0,54.0,1018.6,1015.3,8.0,1.0,12.2,18.5,Yes,3.2,Yes
2010-06-18,Cobar,5.6,15.4,3.2,1.4,6.7,,,SW,,6.0,,78.0,,1021.1,,1.0,5.0,9.7,,Yes,0.0,No
2010-06-19,Cobar,4.0,17.4,0.0,1.8,8.0,WSW,24.0,WSW,W,7.0,9.0,73.0,52.0,1024.7,1023.1,1.0,4.0,9.8,17.1,No,0.0,No
2010-06-20,Cobar,9.5,17.0,0.0,1.8,0.2,SSW,28.0,SW,SW,6.0,9.0,78.0,65.0,1028.2,1027.0,7.0,7.0,13.1,16.0,No,0.0,No
2010-06-21,Cobar,10.0,18.0,0.0,0.6,4.4,SE,22.0,S,SSE,6.0,7.0,87.0,49.0,1033.0,1031.3,2.0,7.0,12.5,16.3,No,0.0,No
2010-06-22,Cobar,6.1,18.3,0.0,1.8,6.1,E,31.0,ESE,ENE,15.0,9.0,92.0,52.0,1032.8,1030.8,8.0,6.0,9.5,18.0,No,0.0,No
2010-06-23,Cobar,9.5,18.7,0.0,2.2,5.8,ENE,37.0,ENE,ENE,24.0,13.0,70.0,50.0,1032.6,1029.2,3.0,5.0,12.6,18.1,No,0.0,No
2010-06-24,Cobar,9.2,20.6,0.0,2.0,9.4,NNE,33.0,NE,NE,17.0,15.0,73.0,47.0,1028.0,1023.5,1.0,3.0,12.3,19.8,No,0.0,No
2010-06-25,Cobar,10.0,22.0,0.0,3.0,7.7,NNW,39.0,NNE,NW,20.0,19.0,73.0,52.0,1022.3,1019.0,1.0,6.0,13.7,20.8,No,8.6,Yes
2010-06-26,Cobar,9.9,13.6,8.6,2.8,7.0,SSW,33.0,SSW,S,11.0,13.0,87.0,51.0,1023.2,1022.1,8.0,2.0,10.0,13.5,Yes,0.0,No
2010-06-27,Cobar,1.2,12.1,0.0,1.8,4.4,,,SW,SW,7.0,11.0,87.0,53.0,1024.6,1022.2,1.0,7.0,4.9,10.9,No,0.0,No
2010-06-28,Cobar,1.0,11.6,0.0,1.4,8.2,SW,19.0,SW,SW,4.0,9.0,89.0,47.0,1022.9,1020.5,1.0,2.0,4.7,10.4,No,0.0,No
2010-06-29,Cobar,0.0,12.7,0.0,1.4,10.6,N,24.0,NE,NNE,7.0,11.0,67.0,39.0,1022.6,1019.7,0.0,0.0,6.6,11.8,No,0.0,No
2010-06-30,Cobar,1.6,16.2,0.0,1.6,8.5,W,28.0,NNW,WNW,7.0,7.0,60.0,34.0,1022.7,1020.3,1.0,2.0,7.4,15.7,No,0.0,No
2010-07-01,Cobar,3.9,16.9,0.0,1.8,6.6,WNW,26.0,NNW,WNW,9.0,9.0,57.0,35.0,1024.9,1023.7,1.0,7.0,9.1,15.4,No,1.0,No
2010-07-02,Cobar,7.4,9.4,1.0,2.2,0.2,WSW,35.0,NW,NW,13.0,11.0,96.0,95.0,1027.1,1024.9,8.0,8.0,7.7,8.2,No,6.6,Yes
2010-07-03,Cobar,2.0,11.9,6.6,0.2,5.5,SSE,26.0,SSE,S,9.0,9.0,98.0,62.0,1031.6,1030.7,7.0,6.0,4.9,11.2,Yes,0.0,No
2010-07-04,Cobar,1.0,13.8,0.0,1.0,7.7,ESE,24.0,ESE,ESE,6.0,6.0,93.0,47.0,1030.6,1026.8,7.0,6.0,5.4,13.3,No,0.0,No
2010-07-05,Cobar,2.8,15.3,0.0,1.6,3.7,NE,26.0,ENE,NE,13.0,7.0,83.0,46.0,1024.0,1019.4,6.0,7.0,7.2,14.0,No,0.0,No
2010-07-06,Cobar,4.4,11.3,0.0,1.6,5.4,SW,35.0,SW,SW,19.0,17.0,89.0,58.0,1022.7,1021.6,7.0,7.0,5.2,10.5,No,0.0,No
2010-07-07,Cobar,2.9,13.4,0.0,1.0,3.3,SSE,22.0,S,S,9.0,9.0,84.0,51.0,1026.0,1023.5,7.0,7.0,4.9,13.0,No,0.0,No
2010-07-08,Cobar,3.9,17.0,0.0,1.2,8.7,E,30.0,ESE,SE,11.0,13.0,79.0,45.0,1026.1,1023.0,2.0,3.0,9.3,16.6,No,0.0,No
2010-07-09,Cobar,5.5,17.8,0.0,2.2,8.8,E,31.0,ESE,E,15.0,17.0,80.0,42.0,1027.0,1023.8,1.0,1.0,9.4,17.7,No,0.0,No
2010-07-10,Cobar,8.5,20.0,0.0,2.4,3.2,NNE,52.0,NNE,N,28.0,17.0,70.0,52.0,1022.9,1020.5,3.0,7.0,12.0,18.1,No,0.2,No
2010-07-11,Cobar,12.0,18.4,0.2,3.2,2.7,W,22.0,WSW,W,6.0,4.0,75.0,59.0,1022.4,1020.3,7.0,7.0,14.7,17.1,No,0.0,No
2010-07-12,Cobar,7.4,19.8,0.0,1.0,7.6,E,24.0,ESE,WNW,15.0,4.0,76.0,41.0,1022.5,1019.2,6.0,7.0,11.7,19.1,No,0.6,No
2010-07-13,Cobar,11.7,17.4,0.6,2.0,0.0,NNW,41.0,NNE,N,17.0,15.0,96.0,98.0,1015.9,1012.1,8.0,8.0,15.3,15.5,No,27.8,Yes
2010-07-14,Cobar,7.4,14.9,27.8,1.0,8.5,WSW,56.0,W,W,19.0,20.0,70.0,48.0,1017.3,1016.8,1.0,2.0,9.8,14.4,Yes,0.0,No
2010-07-15,Cobar,7.9,14.6,0.0,2.0,6.4,SW,43.0,SW,SSW,20.0,11.0,84.0,55.0,1023.8,1023.6,3.0,6.0,10.0,12.8,No,0.0,No
2010-07-16,Cobar,2.9,13.8,0.0,3.2,8.7,SSE,20.0,SSE,S,6.0,9.0,74.0,55.0,1028.1,1025.8,5.0,2.0,8.1,13.4,No,0.0,No
2010-07-17,Cobar,2.2,16.4,0.0,1.6,9.7,ENE,19.0,ESE,ESE,9.0,4.0,80.0,42.0,1027.9,1024.6,0.0,0.0,7.8,15.7,No,0.0,No
2010-07-18,Cobar,4.2,17.5,0.0,1.4,10.1,N,20.0,NNE,NW,9.0,7.0,67.0,39.0,1022.8,1018.8,0.0,1.0,9.5,16.9,No,0.0,No
2010-07-19,Cobar,6.3,15.7,0.0,1.4,3.6,SW,31.0,N,SW,6.0,19.0,71.0,59.0,1019.0,1018.1,7.0,7.0,10.3,13.9,No,0.0,No
2010-07-20,Cobar,2.1,12.8,0.0,2.0,8.3,SW,30.0,SW,SSW,6.0,15.0,98.0,49.0,1026.0,1024.0,3.0,1.0,4.4,12.6,No,0.0,No
2010-07-21,Cobar,2.4,13.2,0.0,2.2,7.2,SSW,26.0,S,SSW,6.0,11.0,72.0,49.0,1028.1,1026.5,5.0,6.0,7.4,12.3,No,0.0,No
2010-07-22,Cobar,1.3,14.5,0.0,1.2,8.9,S,24.0,S,SSE,9.0,13.0,92.0,32.0,1031.8,1029.7,1.0,1.0,4.8,14.0,No,0.0,No
2010-07-23,Cobar,0.9,15.9,0.0,2.2,9.1,ENE,26.0,ESE,SE,13.0,9.0,71.0,34.0,1033.0,1030.0,0.0,1.0,8.2,15.4,No,0.0,No
2010-07-24,Cobar,5.2,16.7,0.0,2.6,3.9,S,22.0,ESE,S,9.0,9.0,74.0,51.0,1030.0,1026.5,7.0,7.0,9.0,16.0,No,0.0,No
2010-07-25,Cobar,4.7,16.4,0.0,2.0,,SSE,30.0,SE,S,9.0,13.0,80.0,37.0,1030.1,1027.9,1.0,1.0,9.3,15.8,No,0.0,No
2010-07-26,Cobar,1.1,17.5,0.0,2.2,,SE,30.0,SSE,ESE,4.0,13.0,85.0,41.0,1032.8,1030.6,0.0,1.0,6.6,17.1,No,0.0,No
2010-07-27,Cobar,5.3,17.2,0.0,2.0,,ENE,30.0,E,E,17.0,11.0,78.0,59.0,1030.9,1027.2,7.0,8.0,9.4,17.1,No,9.2,Yes
2010-07-28,Cobar,9.5,16.6,9.2,1.9,,E,37.0,ENE,NNW,13.0,6.0,98.0,84.0,1023.4,1019.6,7.0,6.0,11.0,15.4,Yes,1.0,No
2010-07-29,Cobar,11.1,21.3,1.0,0.6,,NNW,33.0,NE,NNW,13.0,17.0,97.0,61.0,1017.1,1014.2,8.0,3.0,13.2,20.7,No,0.6,No
2010-07-30,Cobar,12.2,14.8,0.6,1.0,,NNW,35.0,NW,ENE,19.0,7.0,96.0,99.0,1017.1,1015.5,8.0,8.0,13.7,14.6,No,34.6,Yes
2010-07-31,Cobar,11.5,16.7,34.6,1.4,,SW,39.0,SW,WSW,17.0,19.0,82.0,51.0,1019.4,1020.2,7.0,5.0,12.5,16.4,Yes,0.0,No
2010-08-01,Cobar,5.4,17.0,0.0,2.8,,WSW,50.0,NW,WSW,15.0,30.0,71.0,55.0,1024.1,1021.7,1.0,7.0,11.3,13.8,No,0.0,No
2010-08-02,Cobar,3.8,12.0,0.0,2.4,,SW,46.0,SW,SW,26.0,28.0,73.0,61.0,1026.5,1023.7,1.0,6.0,6.8,10.6,No,0.0,No
2010-08-03,Cobar,4.7,11.2,0.0,2.4,,SSW,30.0,SSW,SW,17.0,13.0,93.0,72.0,1024.5,1022.5,8.0,7.0,6.2,10.9,No,0.0,No
2010-08-04,Cobar,1.1,14.1,0.0,0.8,,NW,24.0,WSW,NW,2.0,13.0,97.0,52.0,1022.4,1017.8,7.0,1.0,6.2,13.2,No,0.0,No
2010-08-05,Cobar,3.3,13.9,0.0,1.4,,SSW,31.0,WNW,SW,9.0,17.0,71.0,56.0,1019.7,1019.6,6.0,6.0,9.1,12.3,No,0.0,No
2010-08-06,Cobar,1.4,13.1,0.0,1.6,,SW,26.0,SSW,SSW,9.0,9.0,82.0,43.0,1026.2,1023.7,1.0,2.0,6.2,12.8,No,0.0,No
2010-08-07,Cobar,1.5,13.8,0.0,2.8,,NE,17.0,ESE,SW,6.0,6.0,70.0,42.0,1026.2,1022.5,1.0,6.0,8.6,13.7,No,0.0,No
2010-08-08,Cobar,3.1,15.6,0.0,1.4,,N,26.0,NE,NNW,11.0,9.0,65.0,32.0,1021.5,1017.6,0.0,0.0,9.3,15.2,No,0.0,No
2010-08-09,Cobar,4.5,19.8,0.0,2.6,,N,59.0,E,ENE,15.0,22.0,53.0,37.0,1017.9,1011.9,0.0,6.0,10.8,18.7,No,10.0,Yes
2010-08-10,Cobar,10.8,16.8,10.0,3.4,,NW,52.0,NW,NNW,28.0,24.0,86.0,44.0,1012.2,1010.0,7.0,2.0,12.9,15.8,Yes,1.6,Yes
2010-08-11,Cobar,6.1,10.7,1.6,3.6,,W,50.0,NNW,WNW,19.0,17.0,88.0,88.0,1012.3,1009.4,7.0,7.0,8.7,10.3,Yes,3.2,Yes
2010-08-12,Cobar,7.6,11.3,3.2,1.6,,WSW,61.0,WSW,WSW,30.0,28.0,77.0,60.0,1015.2,1015.4,8.0,7.0,7.9,10.8,Yes,0.0,No
2010-08-13,Cobar,5.7,14.8,0.0,1.8,,SW,28.0,SW,S,11.0,7.0,90.0,54.0,1018.7,1015.4,7.0,1.0,7.9,13.9,No,0.0,No
2010-08-14,Cobar,4.8,19.2,0.0,,,N,61.0,N,N,17.0,20.0,72.0,32.0,1014.5,1008.0,,6.0,10.0,17.8,No,0.0,No
2010-08-15,Cobar,9.0,15.7,0.0,5.0,,WNW,44.0,W,W,20.0,20.0,66.0,59.0,1011.7,1012.6,6.0,7.0,10.9,15.0,No,0.0,No
2010-08-16,Cobar,5.3,15.8,0.0,2.2,,WNW,31.0,WSW,W,7.0,20.0,63.0,44.0,1019.7,1018.3,7.0,5.0,10.1,14.9,No,0.0,No
2010-08-17,Cobar,3.4,15.2,0.0,3.4,,ENE,26.0,ESE,ENE,13.0,11.0,66.0,39.0,1023.4,1019.3,5.0,1.0,8.3,14.5,No,0.0,No
2010-08-18,Cobar,6.9,17.6,0.0,3.0,,N,59.0,NE,NNE,24.0,19.0,45.0,57.0,1014.3,1008.3,7.0,8.0,13.1,16.5,No,1.2,Yes
2010-08-19,Cobar,10.7,19.6,1.2,0.6,,NW,44.0,WNW,NW,9.0,19.0,76.0,45.0,1013.8,1012.0,7.0,6.0,15.2,17.9,Yes,0.0,No
2010-08-20,Cobar,4.6,14.6,0.0,3.6,,WSW,37.0,SSW,WSW,9.0,15.0,66.0,36.0,1020.0,1017.8,1.0,3.0,9.1,14.0,No,0.0,No
2010-08-21,Cobar,2.5,15.9,0.0,3.4,,SW,35.0,W,SW,9.0,13.0,46.0,33.0,1022.4,1020.7,1.0,3.0,10.8,15.5,No,0.0,No
2010-08-22,Cobar,3.3,13.5,0.0,2.6,,ENE,30.0,NE,NE,17.0,13.0,54.0,45.0,1024.0,1020.2,3.0,8.0,11.6,12.3,No,4.8,Yes
2010-08-23,Cobar,7.3,11.4,4.8,1.8,,W,28.0,E,W,11.0,13.0,97.0,82.0,1015.9,1013.3,8.0,8.0,7.7,11.0,Yes,0.4,No
2010-08-24,Cobar,5.5,15.1,0.4,0.4,,WNW,33.0,W,WNW,6.0,20.0,94.0,52.0,1018.1,1014.4,7.0,8.0,9.1,14.3,No,0.0,No
2010-08-25,Cobar,5.4,14.7,0.0,2.6,,WNW,41.0,WSW,W,13.0,20.0,82.0,39.0,1015.1,1011.1,7.0,6.0,9.1,13.3,No,0.0,No
2010-08-26,Cobar,6.3,14.5,0.0,3.0,,WNW,52.0,WNW,WNW,19.0,28.0,70.0,54.0,1010.4,1007.2,7.0,7.0,9.7,13.6,No,4.8,Yes
2010-08-27,Cobar,4.6,14.0,4.8,1.4,,WSW,35.0,W,WSW,13.0,20.0,77.0,71.0,1016.4,1016.5,1.0,7.0,9.7,12.4,Yes,0.0,No
2010-08-28,Cobar,5.4,14.9,0.0,2.2,,SW,24.0,SW,SSW,6.0,11.0,77.0,48.0,1025.2,1024.2,6.0,8.0,10.3,13.9,No,0.0,No
2010-08-29,Cobar,4.1,15.6,0.0,2.0,,SSW,24.0,ESE,SSW,13.0,7.0,65.0,46.0,1029.0,1026.2,1.0,1.0,10.5,15.1,No,0.0,No
2010-08-30,Cobar,4.2,17.2,0.0,2.2,,SE,19.0,SE,SE,7.0,6.0,61.0,37.0,1028.1,1024.3,0.0,0.0,12.0,16.9,No,0.0,No
2010-08-31,Cobar,5.1,21.2,0.0,3.2,,N,28.0,NE,NW,17.0,13.0,57.0,33.0,1024.4,1019.8,0.0,1.0,12.9,21.0,No,0.0,No
2010-09-01,Cobar,10.9,26.7,0.0,3.8,,NNW,37.0,N,NW,15.0,17.0,51.0,40.0,1018.5,1013.4,6.0,7.0,17.6,25.7,No,2.0,Yes
2010-09-02,Cobar,14.2,28.3,2.0,4.0,,WSW,44.0,NW,WSW,13.0,26.0,60.0,21.0,1014.8,1013.7,1.0,1.0,21.6,27.4,Yes,2.4,Yes
2010-09-03,Cobar,13.3,20.8,2.4,6.4,,NNE,33.0,ENE,NE,17.0,17.0,87.0,71.0,1018.0,1014.5,8.0,8.0,14.8,19.3,Yes,4.2,Yes
2010-09-04,Cobar,14.8,18.0,4.2,0.4,,NW,59.0,NNW,NW,28.0,28.0,99.0,71.0,1008.7,1006.3,8.0,7.0,16.0,16.3,Yes,1.2,Yes
2010-09-05,Cobar,7.1,16.3,1.2,2.4,,WNW,52.0,W,WSW,13.0,17.0,66.0,49.0,1019.0,1017.3,6.0,7.0,11.6,14.7,Yes,0.0,No
2010-09-06,Cobar,5.2,17.8,0.0,2.0,,W,30.0,W,WSW,7.0,15.0,60.0,39.0,1022.5,1020.5,1.0,6.0,13.4,17.0,No,0.0,No
2010-09-07,Cobar,5.0,16.2,0.0,2.8,,S,22.0,SSE,SE,9.0,9.0,68.0,37.0,1026.8,1023.4,1.0,1.0,11.3,15.6,No,0.0,No
2010-09-08,Cobar,6.7,19.7,0.0,2.6,,ENE,28.0,ENE,NNW,17.0,7.0,51.0,37.0,1024.8,1020.6,1.0,,13.0,18.0,No,0.0,No
2010-09-09,Cobar,11.5,19.6,0.0,4.6,,NNW,41.0,NE,NW,15.0,20.0,89.0,74.0,1014.4,1009.3,8.0,7.0,13.1,19.1,No,3.0,Yes
2010-09-10,Cobar,12.9,17.7,3.0,0.8,,WSW,54.0,WSW,WSW,19.0,26.0,74.0,36.0,1009.6,1010.8,2.0,1.0,16.9,16.9,Yes,0.2,No
